                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r24.08.1"          1.5000000000000002E+001          1.0000000000000000E+001          2.0000000000000000E+000                       "gfortran"                         "13.3.0"            "x86_64-linux-24.7.1"                       "20240918" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                              50          3.4027683792216917E+006          1.9995622463021785E+000          1.9530247446158036E+001          1.9766097719693488E+002          2.9649146579540241E+002          8.0943588281660226E+000          6.7264361080920256E+000         -2.8574408958282110E-001         -1.0000000000000000E+000          1.5000000000000002E+001          1.0000000000000000E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          8.0102829421157442E+053         -5.4444758871814623E+035          0.0000000000000000E+000         -5.4444758871814623E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              55          4.4985264953903425E+006          1.9994212470382020E+000          1.9529329317574383E+001          1.9766562344098116E+002          2.9649843516147172E+002          8.0939783075286371E+000          6.7261198943177769E+000         -2.4443202953989049E-001         -1.0000000000000000E+000          1.5000000000000002E+001          1.0000000000000000E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          8.0100946558129431E+053         -5.4453939526485607E+035          0.0000000000000000E+000         -5.4453939526485607E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              60          5.4765711211017538E+006          1.9992953806143816E+000          1.9528509709521909E+001          1.9766977139285382E+002          2.9650465708928084E+002          8.0936386189663967E+000          6.7258376121186467E+000         -1.9977724172394468E-001         -1.0000000000000000E+000          1.5000000000000002E+001          1.0000000000000000E+001         -9.3099767768884320E+001         -9.3099767768884320E+001         -9.3099767768884320E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          8.0099265699852844E+053         -5.4462122589871143E+035          0.0000000000000000E+000         -5.4462122589871143E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              65          6.3498390604010196E+006          1.9991829867635436E+000          1.9527777816678039E+001          1.9767347564781164E+002          2.9651021347171741E+002          8.0933352841869297E+000          6.7255855400204405E+000         -1.5078281100388008E-001         -1.0000000000000000E+000          1.5000000000000002E+001          1.0000000000000000E+001         -6.6350491374448950E+001         -6.6350491374448950E+001         -6.6350491374448950E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          8.0097764698764489E+053         -5.4469428682226705E+035          0.0000000000000000E+000         -5.4469428682226705E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              70          7.1311436992655983E+006          1.9990824199730124E+000          1.9527122928349669E+001          1.9767679034417361E+002          2.9651518551626043E+002          8.0930638641172745E+000          6.7253599891404079E+000         -9.6317563155678076E-002         -1.0000000000000000E+000          1.5000000000000002E+001          1.0000000000000000E+001         -4.2555059505149174E+001         -4.2555059505149174E+001         -4.2555059505149174E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          8.0096421598399561E+053         -5.4475963884314305E+035          0.0000000000000000E+000         -5.4475963884314305E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              75          7.6744494149964089E+006          1.9990124823769457E+000          1.9526667490066185E+001          1.9767909562880990E+002          2.9651864344321490E+002          8.0928751066066091E+000          6.7252031310911953E+000         -5.0401205084029434E-002         -1.0000000000000000E+000          1.5000000000000002E+001          1.0000000000000000E+001         -2.4388097524717121E+001         -2.4388097524717121E+001         -2.4388097524717121E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          8.0095487533775540E+053         -5.4481011963023836E+035          0.0000000000000000E+000         -5.4481011963023836E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              80          7.9198710616220701E+006          1.9989808887249554E+000          1.9526461748358653E+001          1.9768013705545769E+002          2.9652020558141601E+002          8.0927898364423285E+000          6.7251322713509802E+000         -2.6819654395573517E-002         -1.0000000000000000E+000          1.4999999999964178E+001          1.0000000000035827E+001         -1.5001412814871047E+001         -1.5001412814871047E+001         -1.5001412814871047E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          8.0095065571808634E+053         -5.4483353095344408E+035          0.0000000000000000E+000         -5.4483353095344408E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              85          8.0400523382247109E+006          1.9989654006766671E+000          1.9526360887906979E+001          1.9768064923239200E+002          2.9652096976124102E+002          8.0927480107752547E+000          6.7250975563389481E+000         -1.4499769124608920E-002         -1.0000000000000000E+000          1.4999999917293939E+001          1.0000000082706064E+001         -1.1505612140993575E+001         -1.1505612140993575E+001         -1.1505612140993575E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          8.0094858933876831E+053         -5.4484482113213216E+035          0.0000000000000000E+000         -5.4484482113213216E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              90          8.1028951035611657E+006          1.9989564477231956E+000          1.9526302584836486E+001          1.9768102968187938E+002          2.9652132712297509E+002          8.0927226039848748E+000          6.7250786486562557E+000         -7.8463101483704067E-003         -1.0000000000000000E+000          1.4999995600995403E+001          1.0000004399004601E+001         -9.6829368524228840E+000         -9.6829368524228840E+000         -9.6829368524228840E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          8.0094750881333923E+053         -5.4485102996012424E+035          0.0000000000000000E+000         -5.4485102996012424E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              95          8.1501134480479481E+006          1.9989317189839002E+000          1.9526141546863517E+001          1.9768368924230992E+002          2.9652070547621776E+002          8.0926289942623786E+000          6.7250485309649806E+000         -2.7436638438336474E-003         -1.0000000000000000E+000          1.4999902299791369E+001          1.0000097700208634E+001         -8.3149407906644885E+000         -8.3149407906644885E+000         -8.3149407906644885E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          8.0094669692344054E+053         -5.4486398821942957E+035          0.0000000000000000E+000         -5.4486398821942957E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
