                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20240830"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                     310                                     1077                  1.0779885474146700E+007                  2.6456486477617207E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  2.0082267089094716E+000                  1.3374378565564182E-001                  7.8128078583039606E-008                  3.4938055148678149E-001                  3.1624771676276997E-001                  1.3374378565564182E-001                  7.8128078583039606E-008                  3.4938055148678149E-001                  3.1624771676276997E-001                  4.5497059733993099E+000                 -1.7066192566020344E+001                 -9.8999999999999986E+001                  4.5497059733993099E+000                  1.0025761514135156E+000                  4.5495827434973934E+000                 -1.7066192566020344E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.1387986479393430E+033                  1.1291300816196201E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1032541444843975E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4250625017022829E+000                  4.6349902442253690E+000                  9.9002327957261516E-001                  3.6341123272135838E+000                  0.0000000000000000E+000                  1.6987560853713127E+001                  1.3454826708868666E+000                  7.7363935622802673E+000                  1.3391232911814370E+000                  5.0015324182582188E-001                  4.0550844535995543E+000                  3.0648365164370034E-004                  9.8031071395452729E-001                  2.6675268428813032E-004                  2.0273800932657439E-004                  3.4468833607861358E-003                  9.3805276451495410E-003                  7.5729554579443565E+000                  7.1282927925563859E+000                                        3                                        5 
                                     315                                     1089                  1.0781387569752187E+007                  2.3603875641878758E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  1.7198760627209848E+000                  1.1331171406668794E-001                  7.8128078694061909E-008                  3.5700908445245538E-001                  3.1624771430408166E-001                  1.1331171406668794E-001                  7.8128078694061909E-008                  3.5700908445245538E-001                  3.1624771430408166E-001                  4.5289163621796940E+000                 -1.6500177543268904E+001                 -1.0837079843903322E+001                  4.5289163621796948E+000                  1.0808785799234111E+000                  4.5287615432943991E+000                 -1.6500177543268904E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.3691424633574842E+033                  1.1487899395519998E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1032541444843975E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4276341897975033E+000                  4.6388832751308406E+000                  9.8682641883491096E-001                  3.6405060486889922E+000                  0.0000000000000000E+000                  1.7048041976341473E+001                  1.3975479826027253E+000                  7.7484726223259761E+000                  1.3394974472007959E+000                  5.0006969176030247E-001                  4.0571415917792866E+000                  1.3938352060480013E-004                  9.8047896089166986E-001                  2.7347761039768140E-004                  2.0253012864377846E-004                  3.4468833607861358E-003                  9.3805276451495410E-003                  7.5724347885282297E+000                  7.1288168189578949E+000                                        3                                        5 
                                     320                                     1082                  1.0782221666279944E+007                  2.1294057365762504E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  1.4431913012325988E+000                  9.4950147505729998E-002                  7.8128078638550758E-008                  3.6673090381941365E-001                  3.1624762187628930E-001                  9.4950147505729998E-002                  7.8128078638550758E-008                  3.6673090381941365E-001                  3.1624762187628930E-001                  4.5219726406201453E+000                 -1.6099039468208343E+001                 -9.8999999999999986E+001                  4.5219726406201453E+000                  1.1325828237670297E+000                  4.5217954327134615E+000                 -1.6099039468208343E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.4324492556328810E+033                  1.1487892189686316E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1032541444843988E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4289650709357389E+000                  4.6408862575016370E+000                  9.8516614774383882E-001                  3.6438265908711363E+000                  0.0000000000000000E+000                  1.7094248408170206E+001                  1.4385484773072728E+000                  7.7570619243609906E+000                  1.3396606553123926E+000                  5.0003323673179512E-001                  4.0580388071420677E+000                  6.6473463590177611E-005                  9.8055261927070958E-001                  2.7789403209429499E-004                  2.0243211470681003E-004                  3.4468833607861358E-003                  9.3805276451495410E-003                  7.5721546257007413E+000                  7.1290990295300487E+000                                        3                                        5 
                                     325                                     1138                  1.0782740242577745E+007                  1.9414161176787126E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  1.2083751244294163E+000                  8.0120990065245756E-002                  7.8128078360995001E-008                  5.4678846912268564E-001                  4.8494795269119123E-001                  8.0120990065245756E-002                  7.8128078360995001E-008                  5.4678846912268564E-001                  4.8494795269119123E-001                  4.5185766327247237E+000                 -1.5820943339432295E+001                 -9.8999999999999986E+001                  4.5185766327247237E+000                  1.9229070084864057E+000                  4.5174734024137919E+000                 -1.5820943339432295E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.5402747592756995E+033                  1.2092342628004350E+034                  1.2177202989055270E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.2565092584845566E+034                  2.8382615975019476E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4290918569173234E+000                  4.6403445821186411E+000                  9.8464173808917088E-001                  3.6448754101804726E+000                  0.0000000000000000E+000                  1.7128710157677908E+001                  1.4700100535464629E+000                  7.7629993995500453E+000                  1.3397358452709525E+000                  5.0001643171395693E-001                  4.0584519970402395E+000                  3.2863427913851116E-005                  9.8058670578557983E-001                  2.8071697344870080E-004                  2.0238420296137455E-004                  3.4468833607861358E-003                  9.3805276451495410E-003                  7.5719897487512533E+000                  7.1292655272209160E+000                                        3                                        5 
                                     330                                     1156                  1.0783099944496028E+007                  1.8046280169354325E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  1.0153841917284836E+000                  6.7232988778477137E-002                  7.8128078222217123E-008                  9.9999995268323294E-001                  9.9999964178063938E-001                  6.7232988778477137E-002                  7.8128078222217123E-008                  9.9999995268323294E-001                  9.9999964178063938E-001                  4.5560029666458774E+000                 -1.5648079203917032E+001                 -1.1138109839567303E+001                  4.5560029666458774E+000                  1.7663379599892186E+000                  4.5552975073077606E+000                 -1.5648079203917032E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.5269449593670533E+033                  1.2106878247563783E+034                  1.2145719855497044E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.2597823991257929E+034                  2.8380692311760440E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4292217420117979E+000                  4.6403992619597094E+000                  9.8440930782075653E-001                  3.6453402707173010E+000                  0.0000000000000000E+000                  1.7153163813653308E+001                  1.4934968801010131E+000                  7.7666148756341578E+000                  1.3397715206111078E+000                  5.0000845378381464E-001                  4.0586479718702764E+000                  1.6907567629148806E-005                  9.8060293892151840E-001                  2.8236287972278391E-004                  2.0236053942855663E-004                  3.4468833607861358E-003                  9.3805276451495410E-003                  7.5718639698223251E+000                  7.1293922688268010E+000                                        3                                        3 
                                     335                                     1227                  1.0783372020579603E+007                  1.6863554547341546E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  8.1093443227180539E-001                  5.3511766937219374E-002                  7.8128078138950396E-008                  2.6523477391987998E-001                  2.5130538409822412E-001                  5.3511766937219374E-002                  7.8128078138950396E-008                  2.6523477391987998E-001                  2.5130538409822412E-001                  4.5822066469421223E+000                 -1.5528550404556874E+001                 -9.8999999999999986E+001                  4.5822066469421223E+000                  1.6950328755067632E+000                  4.5816431490986513E+000                 -1.5528550404556874E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.5414566942505747E+033                  1.2101012067890835E+034                  1.2145577929859451E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.2591143291655059E+034                  2.8380692311760449E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4291090904780379E+000                  4.6403101807310465E+000                  9.8459007027394341E-001                  3.6449787458109277E+000                  0.0000000000000000E+000                  1.7171905069292119E+001                  1.5120927995968547E+000                  7.7690635918274920E+000                  1.3397897877988245E+000                  5.0000436589239661E-001                  4.0587482719628314E+000                  8.7317847931551783E-006                  9.8061128707023604E-001                  2.8338767108158929E-004                  2.0234800085401972E-004                  3.4468833607861358E-003                  9.3805276451495410E-003                  7.5717619081532668E+000                  7.1294948822244555E+000                                        3                                        5 
                                     340                                     1278                  1.0783580426020036E+007                  1.5729536035173060E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  6.1713780423926490E-001                  2.7829485310734281E-001                  2.3543642354785238E-001                  4.0616484951044890E-002                  7.8128078277728275E-008                  2.7829485310734281E-001                  2.3543642354785238E-001                  4.0616484951044890E-002                  7.8128078277728275E-008                  4.5901257760418250E+000                 -1.5440332620496813E+001                 -9.8999999999999986E+001                  4.5901257760418250E+000                  1.7033271496058662E+000                  4.5895617909204507E+000                 -1.5440332620496813E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.5652953981368907E+033                  1.2089225361855256E+034                  1.2145572936488849E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.2568621258913804E+034                  2.8380692311760471E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4288867263643086E+000                  4.6402777380151852E+000                  9.8501857714347041E-001                  3.6441217320718735E+000                  0.0000000000000000E+000                  1.7186609362372799E+001                  1.5269164699189095E+000                  7.7708463159584156E+000                  1.3397991463706671E+000                  5.0000226982365492E-001                  4.0587996281812977E+000                  4.5396473097697066E-006                  9.8061558571070628E-001                  2.8402170891790574E-004                  2.0234136074067494E-004                  3.4468833607861358E-003                  9.3805276451495410E-003                  7.5716800260690462E+000                  7.1295771041254605E+000                                        3                                        7 
                                     345                                     1183                  1.0783740790715341E+007                  1.4599948695183171E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  4.5033489223020534E-001                  4.2236439101192030E-001                  3.6568485142217505E-001                  2.4144965997923912E-001                  1.9053397346043999E-001                  4.2236439101192030E-001                  3.6568485142217505E-001                  2.4144965997923912E-001                  1.9053397346043999E-001                  4.7243866703616773E+000                 -1.5392189410724008E+001                 -9.8999999999999986E+001                  4.7243866703616773E+000                  2.5768811296267646E+000                  4.7212833292331977E+000                 -1.5392189410724008E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.9763495456804524E+032                  1.3508801607152611E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.8528814382705936E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4274391558789974E+000                  4.6369874104694233E+000                  9.8626855434121308E-001                  3.6416217776763879E+000                  0.0000000000000000E+000                  1.7196689771243268E+001                  1.5376836919126584E+000                  7.7717501709832089E+000                  1.3398039906152637E+000                  5.0000118366635959E-001                  4.0588261921754789E+000                  2.3673327191710396E-006                  9.8061782503461026E-001                  2.8442108944948957E-004                  2.0233779361033999E-004                  3.4468833607861358E-003                  9.3805276451495410E-003                  7.5716169139678478E+000                  7.1296399427277741E+000                                        3                                        5 
                                     350                                     1154                  1.0783889971960271E+007                  1.5732242962165996E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  2.5009888286554299E-001                  1.6016330273548707E-002                  7.8128078083439245E-008                  9.9999994972599748E-001                  9.9999963053426455E-001                  1.6016330273548707E-002                  7.8128078083439245E-008                  9.9999994972599748E-001                  9.9999963053426455E-001                  4.8248525652757559E+000                 -1.5508888267879069E+001                 -1.0235019852575359E+001                  4.8248525652757559E+000                  2.2622394299102644E+000                  4.8236619640082319E+000                 -1.5508888267879069E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8471547028141990E+032                  1.3355422168101168E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.8934707330361853E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4264513541552315E+000                  4.6350995316990860E+000                  9.8730021840357696E-001                  3.6395584495516604E+000                  0.0000000000000000E+000                  1.7193628939072582E+001                  1.5396254657634851E+000                  7.7688274656459839E+000                  1.3398065839638826E+000                  5.0000060203621888E-001                  4.0588404104906513E+000                  1.2040724378461877E-006                  9.8061902579823146E-001                  2.8464466216696868E-004                  2.0233586384756606E-004                  3.4468833607861358E-003                  9.3805276451495410E-003                  7.5715187361996268E+000                  7.1297364415829119E+000                                        3                                        3 
                                     355                                     1173                  1.0784057290102527E+007                  1.6456352505974883E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  1.1578606349308602E-001                  7.4784466474327738E-003                  7.8128077667105611E-008                  9.9999994972599748E-001                  9.9999962513530372E-001                  7.4784466474327738E-003                  7.8128077667105611E-008                  9.9999994972599748E-001                  9.9999962513530372E-001                  4.8217465510550488E+000                 -1.5640034969006471E+001                 -9.8999999999999986E+001                  4.8217465510550488E+000                  2.0809098548864320E+000                  4.8209570689391716E+000                 -1.5640034969006471E+001                  0.0000000000000000E+000                  2.3501487291336684E+033                  9.5322576419140204E+033                  1.3278909327589051E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.8936570879143990E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4252757394768976E+000                  4.6331569559096861E+000                  9.8868015986554503E-001                  3.6367985666277240E+000                  0.0000000000000000E+000                  1.7190490079553033E+001                  1.5420980262651776E+000                  7.7655530724365391E+000                  1.3398082172591630E+000                  5.0000023530085858E-001                  4.0588493582324476E+000                  4.7060171690359254E-007                  9.8061978713739029E-001                  2.8481092833917136E-004                  2.0233460457406657E-004                  3.4468833607861358E-003                  9.3805276451495410E-003                  7.5714064929249965E+000                  7.1298476617310573E+000                                        3                                        4 
                                     360                                     1206                  1.0784452186179025E+007                  2.0415414808356123E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  6.0711918846461578E-002                  2.3075534383816554E-001                  2.1004492977723302E-001                  2.4555798620234753E-001                  2.3391483705830088E-001                  2.3075534383816554E-001                  2.1004492977723302E-001                  2.4555798620234753E-001                  2.3391483705830088E-001                  4.7910590211629760E+000                 -1.5900516585110683E+001                 -9.8999999999999986E+001                  4.7910590211629760E+000                  1.8583160487185690E+000                  4.7905516859791994E+000                 -1.5900516585110683E+001                  0.0000000000000000E+000                  2.8055799853963737E+033                  2.8338808596214564E+033                  1.3066267328756817E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.8936630993620800E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4227574579122324E+000                  4.6323936092832776E+000                  9.9333504968167008E-001                  3.6274887869954742E+000                  0.0000000000000000E+000                  1.7187786077234790E+001                  1.5516887254856000E+000                  7.7587422457025168E+000                  1.3398091178322247E+000                  5.0000003315598773E-001                  4.0588542929830460E+000                  6.6311975202966307E-008                  9.8062020612535217E-001                  2.8489860186206058E-004                  2.0233391684185928E-004                  3.4468833607861358E-003                  9.3805276451495410E-003                  7.5711527486909835E+000                  7.1301001595604436E+000                                        3                                        5 
                                     365                                     1179                  1.0785434813984100E+007                  2.4374477110737360E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  4.1755750048601575E-001                  3.3613051362190838E-001                  2.7258811116740372E-001                  2.0402576794394778E-001                  4.1755750048601575E-001                  3.3613051362190838E-001                  2.7258811116740372E-001                  2.0402576794394778E-001                  4.7110421603777368E+000                 -1.6160053892294108E+001                 -9.8999999999999986E+001                  4.7110421603777368E+000                  2.0008144936657213E+000                  4.7101949716471552E+000                 -1.6160053892294108E+001                  9.6879118064800798E+032                  3.3684553489618453E+033                  3.4073466452363548E+033                  1.2246457392980359E+034                  1.2511428986734790E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.2830307690043644E+034                  2.6326148591685596E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4192233723131080E+000                  4.6429224689098803E+000                  1.0056676506932203E+000                  3.6028235849723735E+000                  0.0000000000000000E+000                  1.7209802022489207E+001                  1.5919913582777152E+000                  7.7510490912892296E+000                  1.3398092636924726E+000                  5.0000000053606886E-001                  4.0588550942149517E+000                  1.0721374888595195E-009                  9.8062027254366990E-001                  2.8490559850283725E-004                  2.0233381785722844E-004                  3.4468833607861358E-003                  9.3805276451495410E-003                  7.5706129213430904E+000                  7.1306374549456271E+000                                        3                                        5 
                                     370                                     1210                  1.0787879906404018E+007                  2.8333539413118602E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  5.1778360211027352E-001                  3.6807534151673615E-001                  2.4062722751357463E-001                  1.7652495849689134E-001                  5.1778360211027352E-001                  3.6807534151673615E-001                  2.4062722751357463E-001                  1.7652495849689134E-001                  4.6395627909687045E+000                 -1.5959066116202324E+001                 -9.8999999999999986E+001                  4.6395627909687045E+000                  2.0619593560317364E+000                  4.6384126374134400E+000                 -1.5959066116202324E+001                  1.3738163923289272E+033                  3.6852227107923108E+033                  3.7700809187842732E+033                  1.2535350150805056E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.6355700739943102E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4152652090900428E+000                  4.6512050456484353E+000                  1.0177252655086291E+000                  3.5787083553415560E+000                  0.0000000000000000E+000                  1.7315362076850395E+001                  1.7146711462656001E+000                  7.7510426858525623E+000                  1.3398092660810945E+000                  5.0000000000019684E-001                  4.0588551073082479E+000                  3.9366966729456989E-013                  9.8062027365156168E-001                  2.8490581404632190E-004                  2.0233381606348801E-004                  3.4468833607861358E-003                  9.3805276451495410E-003                  7.5694774546844510E+000                  7.1317507616765967E+000                                        3                                        5 
                                     375                                     1191                  1.0793569006054688E+007                  3.1140370185123074E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.5505762623577469E-001                  1.7858105410098646E-001                  4.3883375333461400E-001                  3.6713420149419251E-001                  3.5505762623577469E-001                  1.7858105410098646E-001                  4.3883375333461400E-001                  3.6713420149419251E-001                  4.6831474802477882E+000                 -1.4814378857762422E+001                 -9.8999999999999986E+001                  4.6831474802477882E+000                  1.1969240679285060E+000                  4.6830056947573402E+000                 -1.4814378857762422E+001                  1.9389873186790347E+033                  3.4511063079529093E+033                  8.4384610772668095E+033                  1.0933286578960634E+034                  1.0949915201833388E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1992336684434372E+034                  2.6356624244576143E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4037548062072185E+000                  4.6550419744953011E+000                  1.0426645356977109E+000                  3.5288298149633923E+000                  0.0000000000000000E+000                  1.7558917463223885E+001                  1.9578080187285809E+000                  7.7703579370363585E+000                  1.3398092660819709E+000                  5.0000000000000000E-001                  4.0588551073130477E+000                  0.0000000000000000E+000                  9.8062027365197102E-001                  2.8490581413880293E-004                  2.0233381606284056E-004                  3.4468833607861358E-003                  9.3805276451495410E-003                  7.5667543911076018E+000                  7.1344689965142427E+000                                        3                                        5 
                                     380                                     1263                  1.0802063005334586E+007                  3.2720654919133585E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.4308912613334375E-001                  1.7687418179880379E-001                  4.3737799875840372E-001                  3.6709551654394890E-001                  3.4308912613334375E-001                  1.7687418179880379E-001                  4.3737799875840372E-001                  3.6709551654394890E-001                  4.6872978746264478E+000                 -1.2867736501818554E+001                 -9.9620185805116215E+000                  4.6872978746264486E+000                  7.5208656397986062E-001                  4.6872474551641101E+000                 -1.2867736501818554E+001                  2.5155947258419269E+033                  3.5739600680211643E+033                  7.8707310477849780E+033                  1.0010853331094907E+034                  1.0949054464177932E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1088002836361305E+034                  2.6356653104095948E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3791042647092269E+000                  4.6645989131262171E+000                  1.0967440880091517E+000                  3.4206707103405112E+000                  0.0000000000000000E+000                  1.7868603466972516E+001                  2.2389538797004001E+000                  7.8101603141037037E+000                  1.3398092660819712E+000                  5.0000000000000000E-001                  4.0588551073130494E+000                  0.0000000000000000E+000                  9.8062027365197069E-001                  2.8490581413823156E-004                  2.0233381606360392E-004                  3.4468833607861358E-003                  9.3805276451495410E-003                  7.5626055084527835E+000                  7.1386248874639255E+000                                        3                                        5 
                                     385                                     1297                  1.0811457170245050E+007                  3.2205060708708078E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.3736708946773997E-001                  1.7632426070171373E-001                  4.3592224418219377E-001                  3.6709190868695152E-001                  3.3736708946773997E-001                  1.7632426070171373E-001                  4.3592224418219377E-001                  3.6709190868695152E-001                  4.6900859673025650E+000                 -1.0301637564392019E+001                 -8.4057160797443355E+000                  4.6900859673026005E+000                  5.9634194846734290E-001                  4.6900509681288023E+000                 -1.0301637564392019E+001                  3.0942131340627754E+033                  3.8223043517241796E+033                  7.4039668854981896E+033                  9.2797714828246233E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.6356654005955948E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3531885680805154E+000                  4.6764788818926553E+000                  1.1545154656497929E+000                  3.3051279550592283E+000                  0.0000000000000000E+000                  1.8190422012119331E+001                  2.5079786383641931E+000                  7.8677257196353878E+000                  1.3398092660819749E+000                  5.0000000000000011E-001                  4.0588551073130867E+000                  0.0000000000000000E+000                  9.8062027365196169E-001                  2.8490581411264656E-004                  2.0233381609839035E-004                  3.4468833607861358E-003                  9.3805276451495410E-003                  7.5579770833896571E+000                  7.1432613665660618E+000                                        3                                        5 
                                     390                                     1308                  1.0818646032901686E+007                  3.1171809734424851E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.3855492957731576E-001                  1.7632425495014015E-001                  4.4028057620223504E-001                  3.6708873667968867E-001                  3.3855492957731576E-001                  1.7632425495014015E-001                  4.4028057620223504E-001                  3.6708873667968867E-001                  4.6896481545318052E+000                 -7.4432872417782656E+000                 -6.8786354200362281E+000                  4.6896481545332982E+000                  5.0240257301414359E-001                  4.6896199348027556E+000                 -7.4432872417782656E+000                  3.5417374845922770E+033                  3.8475082529221585E+033                  7.0769873086052834E+033                  8.7412704268005672E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.6356654020502051E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3318033500605146E+000                  4.6817506022246125E+000                  1.1999217618557734E+000                  3.2143153626472674E+000                  0.0000000000000000E+000                  1.8447046994838782E+001                  2.7098515868211237E+000                  7.9236538472379019E+000                  1.3398092660821972E+000                  5.0000000000000011E-001                  4.0588551073151260E+000                  0.0000000000000000E+000                  9.8062027365134197E-001                  2.8490581375948353E-004                  2.0233381706652922E-004                  3.4468833607861358E-003                  9.3805276451495410E-003                  7.5544311391194325E+000                  7.1468136868334451E+000                                        3                                        5 
                                     395                                     1355                  1.0824510995658763E+007                  3.0405088255900163E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.4210407763601852E-001                  1.7632425494872164E-001                  4.4641603646704131E-001                  3.6708548871373620E-001                  3.4210407763601852E-001                  1.7632425494872164E-001                  4.4641603646704131E-001                  3.6708548871373620E-001                  4.6881996672968338E+000                 -4.5959714275208592E+000                 -5.2568399064775457E+000                  4.6881996675718645E+000                  4.2926564352099716E-001                  4.6881757417291965E+000                 -4.5959714275208592E+000                  3.8534309742078813E+033                  3.8534309742078813E+033                  6.8200186760922915E+033                  8.2749019191472665E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.6356654049743087E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3107389586611475E+000                  4.6839103170375438E+000                  1.2431304020609737E+000                  3.1278980822368667E+000                  0.0000000000000000E+000                  1.8670554564262787E+001                  2.8791296732650031E+000                  7.9777831188269746E+000                  1.3398092661507222E+000                  4.9999999999999994E-001                  4.0588551079440052E+000                  0.0000000000000000E+000                  9.8062027342769964E-001                  2.8490601088949712E-004                  2.0233383802253428E-004                  3.4468833607861358E-003                  9.3805276451495410E-003                  7.5515451162698870E+000                  7.1497054822762927E+000                                        3                                        5 
