                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r24.08.1"          1.5000000000000002E+001          1.0000000000000000E+001          1.0000000000000000E+001                       "gfortran"                         "13.3.0"            "x86_64-linux-24.7.1"                       "20240917" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                             755          1.0742672946600664E+007          9.1359198182663647E+001          2.4960463548221574E+002          1.1993688198313353E+002          1.8288722042295252E+001          5.8249999748460098E+001          1.3572977410075279E+002         -7.9402747260868023E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347718114410E+054         -1.6693987920889406E+031          0.0000000000000000E+000         -1.6693987920889406E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             760          1.0765032866331086E+007          9.1359198180306734E+001          2.4960463547792284E+002          1.1993688198416491E+002          1.8288722042452523E+001          5.8249999747458268E+001          1.3572977409841837E+002         -8.4278389728196457E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347717996613E+054         -1.6693987921822879E+031          0.0000000000000000E+000         -1.6693987921822879E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             765          1.0792353427866234E+007          9.1359198177426961E+001          2.4960463547267756E+002          1.1993688198542512E+002          1.8288722042644686E+001          5.8249999746234181E+001          1.3572977409556611E+002         -8.7934863578538092E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347717852682E+054         -1.6693987923005058E+031          0.0000000000000000E+000         -1.6693987923005058E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             770          1.0827997755625706E+007          9.1359198173669768E+001          2.4960463546583415E+002          1.1993688198706928E+002          1.8288722042895397E+001          5.8249999744637151E+001          1.3572977409184483E+002         -9.0687458621250983E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347717664901E+054         -1.6693987924538351E+031          0.0000000000000000E+000         -1.6693987924538351E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             775          1.0879213483221160E+007          9.1359198168271305E+001          2.4960463545600132E+002          1.1993688198943165E+002          1.8288722043255628E+001          5.8249999742342467E+001          1.3572977408649794E+002         -9.2615708747917780E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347717395086E+054         -1.6693987926610829E+031          0.0000000000000000E+000         -1.6693987926610829E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             780          1.0951284553769115E+007          9.1359198160674538E+001          2.4960463544216444E+002          1.1993688199275601E+002          1.8288722043762547E+001          5.8249999739113363E+001          1.3572977407897372E+002         -9.3656626087858108E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347717015400E+054         -1.6693987929707441E+031          0.0000000000000000E+000         -1.6693987929707441E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             785          1.1031021962290308E+007          9.1359198152269641E+001          2.4960463542685565E+002          1.1993688199643401E+002          1.8288722044323393E+001          5.8249999735540754E+001          1.3572977407064914E+002         -9.4096678192535543E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347716595325E+054         -1.6693987933350493E+031          0.0000000000000000E+000         -1.6693987933350493E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             790          1.1113031393010791E+007          9.1359198143625321E+001          2.4960463541111071E+002          1.1993688200021677E+002          1.8288722044900211E+001          5.8249999731866382E+001          1.3572977406208736E+002         -9.4400707591104627E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347716163282E+054         -1.6693987936937943E+031          0.0000000000000000E+000         -1.6693987936937943E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             795          1.1193961204900606E+007          9.1359198135094672E+001          2.4960463539557290E+002          1.1993688200394980E+002          1.8288722045469449E+001          5.8249999728240333E+001          1.3572977405363821E+002         -9.4686141714831862E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347715736924E+054         -1.6693987940412180E+031          0.0000000000000000E+000         -1.6693987940412180E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             800          1.1270604171737494E+007          9.1359198127015915E+001          2.4960463538085810E+002          1.1993688200748511E+002          1.8288722046008530E+001          5.8249999724806372E+001          1.3572977404563662E+002         -9.4931777297141373E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347715333150E+054         -1.6693987944016012E+031          0.0000000000000000E+000         -1.6693987944016012E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             805          1.1350416200193027E+007          9.1359198118603189E+001          2.4960463536553502E+002          1.1993688201116653E+002          1.8288722046569895E+001          5.8249999721230431E+001          1.3572977403730422E+002         -9.5133487691658591E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347714912683E+054         -1.6693987947725766E+031          0.0000000000000000E+000         -1.6693987947725766E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             810          1.1431650222806249E+007          9.1359198110040566E+001          2.4960463534993892E+002          1.1993688201491352E+002          1.8288722047141263E+001          5.8249999717590782E+001          1.3572977402882341E+002         -9.5278146526968388E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347714484724E+054         -1.6693987951336075E+031          0.0000000000000000E+000         -1.6693987951336075E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             815          1.1514223316528494E+007          9.1359198101336759E+001          2.4960463533408569E+002          1.1993688201872233E+002          1.8288722047722057E+001          5.8249999713891121E+001          1.3572977402020277E+002         -9.5367683252446978E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347714049708E+054         -1.6693987955045620E+031          0.0000000000000000E+000         -1.6693987955045620E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             820          1.1585483963588841E+007          9.1359198093825398E+001          2.4960463532040436E+002          1.1993688202200933E+002          1.8288722048223274E+001          5.8249999710698326E+001          1.3572977401276313E+002         -9.5401748237970119E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347713674292E+054         -1.6693987958192699E+031          0.0000000000000000E+000         -1.6693987958192699E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             825          1.1663933333260775E+007          9.1359198085556301E+001          2.4960463530534287E+002          1.1993688202562788E+002          1.8288722048775057E+001          5.8249999707183434E+001          1.3572977400457302E+002         -9.5395672851922308E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347713261004E+054         -1.6693987961818899E+031          0.0000000000000000E+000         -1.6693987961818899E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             830          1.1745047344090715E+007          9.1359198077006326E+001          2.4960463528976982E+002          1.1993688202936939E+002          1.8288722049345584E+001          5.8249999703549179E+001          1.3572977399610474E+002         -9.5343933421987848E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347712833677E+054         -1.6693987965412051E+031          0.0000000000000000E+000         -1.6693987965412051E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             835          1.1828689407764617E+007          9.1359198068189812E+001          2.4960463527371130E+002          1.1993688203322752E+002          1.8288722049933892E+001          5.8249999699801613E+001          1.3572977398737243E+002         -9.5238162196034049E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347712393032E+054         -1.6693987969079066E+031          0.0000000000000000E+000         -1.6693987969079066E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             840          1.1903982435600590E+007          9.1359198060253419E+001          2.4960463525925582E+002          1.1993688203670050E+002          1.8288722050463473E+001          5.8249999696428155E+001          1.3572977397951186E+002         -9.5081959609564881E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347711996371E+054         -1.6693987972597819E+031          0.0000000000000000E+000         -1.6693987972597819E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             845          1.1965870404240374E+007          9.1359198053730026E+001          2.4960463524737401E+002          1.1993688203955513E+002          1.8288722050898766E+001          5.8249999693655290E+001          1.3572977397305075E+002         -9.4885671285910111E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347711670333E+054         -1.6693987975506151E+031          0.0000000000000000E+000         -1.6693987975506151E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             850          1.2016587264958147E+007          9.1359198048384158E+001          2.4960463523763698E+002          1.1993688204189452E+002          1.8288722051255490E+001          5.8249999691382975E+001          1.3572977396775599E+002         -9.4645793832477576E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347711403147E+054         -1.6693987977868142E+031          0.0000000000000000E+000         -1.6693987977868142E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             855          1.2060115643700678E+007          9.1359198043795928E+001          2.4960463522927989E+002          1.1993688204390230E+002          1.8288722051561653E+001          5.8249999689432691E+001          1.3572977396321156E+002         -9.4325875513658830E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347711173829E+054         -1.6693987979881580E+031          0.0000000000000000E+000         -1.6693987979881580E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             860          1.2096268301000379E+007          9.1359198039985230E+001          2.4960463522233900E+002          1.1993688204556989E+002          1.8288722051815935E+001          5.8249999687812917E+001          1.3572977395943724E+002         -9.3871503823654834E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710983370E+054         -1.6693987981581982E+031          0.0000000000000000E+000         -1.6693987981581982E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             865          1.2123281622510614E+007          9.1359198037137773E+001          2.4960463521715261E+002          1.1993688204681594E+002          1.8288722052005941E+001          5.8249999686602564E+001          1.3572977395661698E+002         -9.3221073384088937E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710841055E+054         -1.6693987982878863E+031          0.0000000000000000E+000         -1.6693987982878863E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             870          1.2143752868971607E+007          9.1359198034979954E+001          2.4960463521322231E+002          1.1993688204776021E+002          1.8288722052149932E+001          5.8249999685685353E+001          1.3572977395447978E+002         -9.2122235471448055E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710733208E+054         -1.6693987983946300E+031          0.0000000000000000E+000         -1.6693987983946300E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             875          1.2156237282784287E+007          9.1359198033664001E+001          2.4960463521082542E+002          1.1993688204833606E+002          1.8288722052237738E+001          5.8249999685125992E+001          1.3572977395317639E+002         -9.0451376371242409E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710667436E+054         -1.6693987984413859E+031          0.0000000000000000E+000         -1.6693987984413859E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             880          1.2169780497466015E+007          9.1359198032236378E+001          2.4960463520822515E+002          1.1993688204896081E+002          1.8288722052333004E+001          5.8249999684519153E+001          1.3572977395176241E+002         -8.5490098307766682E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710596086E+054         -1.6693987985104729E+031          0.0000000000000000E+000         -1.6693987985104729E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             885          1.2174218338052923E+007          9.1359198031768656E+001          2.4960463520737324E+002          1.1993688204916546E+002          1.8288722052364211E+001          5.8249999684320350E+001          1.3572977395129917E+002         -8.6903274881380732E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710572707E+054         -1.6693987985354039E+031          0.0000000000000000E+000         -1.6693987985354039E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             890          1.2178334072618168E+007          9.1359198031334813E+001          2.4960463520658303E+002          1.1993688204935533E+002          1.8288722052393162E+001          5.8249999684135950E+001          1.3572977395086949E+002         -8.9387791934103089E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710551024E+054         -1.6693987985511749E+031          0.0000000000000000E+000         -1.6693987985511749E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             895          1.2188575337251557E+007          9.1359198030255271E+001          2.4960463520461673E+002          1.1993688204982774E+002          1.8288722052465200E+001          5.8249999683677075E+001          1.3572977394980026E+002         -8.9539618870962978E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710497070E+054         -1.6693987985895318E+031          0.0000000000000000E+000         -1.6693987985895318E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             900          1.2200087039064065E+007          9.1359198029041892E+001          2.4960463520240666E+002          1.1993688205035873E+002          1.8288722052546163E+001          5.8249999683161313E+001          1.3572977394859845E+002         -8.1540012589069255E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710436425E+054         -1.6693987986477890E+031          0.0000000000000000E+000         -1.6693987986477890E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             905          1.2204177292379763E+007          9.1359198028610734E+001          2.4960463520162133E+002          1.1993688205054740E+002          1.8288722052574936E+001          5.8249999682978050E+001          1.3572977394817141E+002         -7.4384947530706336E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710414875E+054         -1.6693987986696448E+031          0.0000000000000000E+000         -1.6693987986696448E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             910          1.2206908304168303E+007          9.1359198028322851E+001          2.4960463520109698E+002          1.1993688205067336E+002          1.8288722052594146E+001          5.8249999682855673E+001          1.3572977394788629E+002         -6.6601303667900746E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -8.6430261200120086E+001         -8.6430261200120086E+001         -8.6430261200120086E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710400488E+054         -1.6693987986824874E+031          0.0000000000000000E+000         -1.6693987986824874E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             915          1.2209176124437608E+007          9.1359198028083824E+001          2.4960463520066159E+002          1.1993688205077795E+002          1.8288722052610094E+001          5.8249999682754080E+001          1.3572977394764953E+002         -5.6663283791377972E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -5.3545013687921546E+001         -5.3545013687921546E+001         -5.3545013687921546E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710388539E+054         -1.6693987986930443E+031         -2.8132611073330105E-167         -1.6693987986930443E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             920          1.2211075687245674E+007          9.1359198027883579E+001          2.4960463520029688E+002          1.1993688205086559E+002          1.8288722052623456E+001          5.8249999682668957E+001          1.3572977394745121E+002         -4.3820959336643595E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -3.3118861572997652E+001         -3.3118861572997652E+001         -3.3118861572997652E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710378535E+054         -1.6693987987018921E+031         -2.5326066554732931E-075         -1.6693987987018921E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             925          1.2212656277109319E+007          9.1359198027717028E+001          2.4960463519999354E+002          1.1993688205093848E+002          1.8288722052634569E+001          5.8249999682598158E+001          1.3572977394728625E+002         -2.7193268642295643E-001         -1.0000000000000000E+000          3.3077667070513859E+000          2.1692233292948615E+001         -1.8593815790205138E+001         -1.8593815790205138E+001         -1.8593815790205138E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710370208E+054         -1.6693987987092645E+031         -3.9214389261624627E-031         -1.6693987987092645E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             930          1.2213555703418354E+007          9.1359198567424045E+001          2.4960463618302447E+002          1.1993688185726248E+002          1.8288721974120026E+001          5.8249999867938065E+001          1.3572977453780072E+002         -1.3418529496295906E-001         -1.0000000000000000E+000          3.3077666993645263E+000          2.1692233300635479E+001         -1.0283288807351925E+001         -1.0283288807351925E+001         -1.0283288807351925E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710365471E+054         -1.6693987892757921E+031         -4.9755687572797749E-011         -1.6693987892757921E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             935          1.2213895505449036E+007          9.1359230155053552E+001          2.4960469371722968E+002          1.1993687052148493E+002          1.8288717379306291E+001          5.8250010715843395E+001          1.3572980909848303E+002         -6.9970656990242561E-002         -1.0000000000000000E+000          3.3077662495515443E+000          2.1692233750448462E+001         -8.3905589669737140E+000         -8.3905589669737140E+000         -8.3905589669737140E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710363680E+054         -1.6693977017011022E+031         -3.0928953621752602E-005         -1.6693977017011022E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
